Chr,Start,End,Protein
4,547087,547109,Fkh1
4,548633,548655,Fkh1
4,559239,559261,Fkh1
4,560277,560296,Fkh1
4,566401,566423,Fkh1
4,567660,567682,Fkh1
4,569144,569163,Fkh1
4,569673,569692,Fkh1
4,570477,570499,Fkh1
4,571891,571910,Fkh1
4,572467,572489,Fkh1
4,574051,574070,Fkh1
4,575783,575805,Fkh1
4,576337,576356,Fkh1
4,587635,587657,Fkh1
4,590670,590692,Fkh1
4,590851,590870,Fkh1
4,593954,593976,Fkh1
4,594097,594119,Fkh1
4,596101,596120,Fkh1
4,603329,603351,Fkh1
4,607168,607190,Fkh1
4,607893,607915,Fkh1
4,609219,609241,Fkh1
4,610369,610388,Fkh1
4,617708,617727,Fkh1
4,621781,621803,Fkh1
4,621909,621928,Fkh1
4,624598,624620,Fkh1
4,627423,627445,Fkh1
4,627695,627717,Fkh1
4,630979,630998,Fkh1
4,635905,635927,Fkh1
4,639378,639400,Fkh1
4,643421,643443,Fkh1
4,644570,644592,Fkh1
4,652938,652960,Fkh1
4,655298,655317,Fkh1
4,657241,657263,Fkh1
4,661612,661634,Fkh1
4,664829,664851,Fkh1
4,665851,665870,Fkh1
4,666916,666935,Fkh1
4,667610,667629,Fkh1
4,670056,670078,Fkh1
4,671118,671137,Fkh1
4,671270,671292,Fkh1
4,673510,673529,Fkh1
4,675635,675657,Fkh1
4,677390,677412,Fkh1
4,678190,678212,Fkh1
4,679776,679795,Fkh1
4,688426,688445,Fkh1
4,692318,692340,Fkh1
4,693713,693735,Fkh1
4,700097,700119,Fkh1
4,701032,701051,Fkh1
4,707770,707792,Fkh1
4,709657,709679,Fkh1
4,709806,709828,Fkh1
4,713878,713897,Fkh1
4,714573,714595,Fkh1
4,716714,716733,Fkh1
4,721660,721679,Fkh1
4,722408,722430,Fkh1
4,725887,725906,Fkh1
4,729285,729304,Fkh1
4,732944,732966,Fkh1
4,733795,733817,Fkh1
4,734313,734335,Fkh1
4,737447,737466,Fkh1
4,739122,739144,Fkh1
4,742504,742526,Fkh1
4,743028,743047,Fkh1
4,743548,743570,Fkh1
4,743839,743861,Fkh1
4,745701,745720,Fkh1
4,747079,747101,Fkh1
4,747567,747589,Fkh1
4,748543,748562,Fkh1
4,748553,748575,Fkh1
4,748860,748882,Fkh1
4,750163,750185,Fkh1
4,750255,750274,Fkh1
4,750965,750984,Fkh1
4,751030,751049,Fkh1
4,751690,751712,Fkh1
4,751855,751877,Fkh1
4,753326,753345,Fkh1
4,754063,754085,Fkh1
4,755484,755503,Fkh1
4,760382,760404,Fkh1
4,760483,760502,Fkh1
4,762021,762040,Fkh1
4,762942,762964,Fkh1
4,763006,763028,Fkh1
4,764157,764179,Fkh1
4,767018,767040,Fkh1
4,770661,770680,Fkh1
4,775791,775810,Fkh1
4,787031,787053,Fkh1
4,788886,788905,Fkh1
4,791113,791135,Fkh1
4,792311,792333,Fkh1
4,792772,792794,Fkh1
4,793194,793216,Fkh1
4,795696,795715,Fkh1
4,795729,795751,Fkh1
4,796046,796065,Fkh1
4,799490,799509,Fkh1
4,800329,800351,Fkh1
4,801199,801221,Fkh1
4,802490,802512,Fkh1
4,807426,807445,Fkh1
4,808391,808413,Fkh1
4,808983,809005,Fkh1
4,810838,810857,Fkh1
4,811028,811047,Fkh1
4,811610,811629,Fkh1
4,813129,813151,Fkh1
4,814403,814425,Fkh1
4,816344,816366,Fkh1
4,817435,817457,Fkh1
4,819242,819261,Fkh1
4,821197,821219,Fkh1
4,822971,822990,Fkh1
4,823202,823221,Fkh1
4,827491,827513,Fkh1
4,837108,837130,Fkh1
4,837291,837313,Fkh1
4,840630,840649,Fkh1
4,844124,844146,Fkh1
4,845295,845314,Fkh1
4,846012,846034,Fkh1
4,847773,847795,Fkh1
4,848404,848426,Fkh1
4,850156,850178,Fkh1
4,854584,854606,Fkh1
4,855498,855517,Fkh1
4,860963,860985,Fkh1
4,863716,863738,Fkh1
4,865566,865588,Fkh1
4,867487,867509,Fkh1
4,868035,868057,Fkh1
4,868049,868071,Fkh1
4,871783,871802,Fkh1
4,873513,873532,Fkh1
4,873844,873863,Fkh1
4,878094,878113,Fkh1
4,888295,888317,Fkh1
4,889767,889789,Fkh1
4,892597,892619,Fkh1
4,894586,894608,Fkh1
4,897158,897177,Fkh1
4,898461,898480,Fkh1
4,900455,900477,Fkh1
4,900895,900917,Fkh1
4,902378,902397,Fkh1
4,902660,902679,Fkh1
4,902944,902966,Fkh1
4,904533,904552,Fkh1
4,906556,906578,Fkh1
4,906990,907009,Fkh1
4,907151,907173,Fkh1
4,909465,909484,Fkh1
4,913938,913957,Fkh1
4,915487,915509,Fkh1
4,916088,916110,Fkh1
4,917391,917410,Fkh1
4,918981,919000,Fkh1
4,919559,919581,Fkh1
4,921827,921846,Fkh1
4,928845,928867,Fkh1
4,929408,929427,Fkh1
4,930276,930298,Fkh1
4,930309,930331,Fkh1
4,933399,933421,Fkh1
4,938847,938869,Fkh1
4,942594,942613,Fkh1
4,943008,943030,Fkh1
4,943174,943196,Fkh1
4,944150,944172,Fkh1
4,945285,945307,Fkh1
4,953856,953878,Fkh1
4,954306,954325,Fkh1
4,954544,954566,Fkh1
4,955608,955627,Fkh1
4,955841,955860,Fkh1
4,956774,956796,Fkh1
4,960435,960454,Fkh1
4,961601,961620,Fkh1
4,963484,963503,Fkh1
4,964993,965012,Fkh1
4,965635,965654,Fkh1
4,966555,966577,Fkh1
4,968307,968326,Fkh1
4,968614,968633,Fkh1
4,968973,968995,Fkh1
4,971364,971386,Fkh1
4,976543,976562,Fkh1
4,977987,978006,Fkh1
4,980199,980221,Fkh1
4,982863,982882,Fkh1
4,983194,983213,Fkh1
4,993382,993404,Fkh1
4,995728,995747,Fkh1
4,995747,995769,Fkh1
4,1002748,1002767,Fkh1
4,1003813,1003835,Fkh1
4,1005171,1005190,Fkh1
4,1007016,1007038,Fkh1
4,1008969,1008991,Fkh1
4,1008980,1009002,Fkh1
4,1013048,1013070,Fkh1
4,1013170,1013189,Fkh1
4,1013695,1013717,Fkh1
4,1014497,1014519,Fkh1
4,1014516,1014538,Fkh1
4,1016841,1016860,Fkh1
4,1019160,1019182,Fkh1
4,1022461,1022480,Fkh1
4,1022809,1022828,Fkh1
4,1027072,1027091,Fkh1
4,1031204,1031223,Fkh1
4,1033971,1033993,Fkh1
4,1034170,1034192,Fkh1
4,1039343,1039362,Fkh1
4,1040433,1040455,Fkh1
4,1040542,1040564,Fkh1
4,1044613,1044635,Fkh1
4,1045538,1045557,Fkh1
4,1047026,1047045,Fkh1
4,1047186,1047208,Fkh1
4,1047665,1047687,Fkh1
4,1047697,1047719,Fkh1
4,1054856,1054878,Fkh1
4,1065536,1065555,Fkh1
4,1065704,1065723,Fkh1
4,1066161,1066183,Fkh1
4,1066794,1066816,Fkh1
4,1069108,1069127,Fkh1
4,1069876,1069898,Fkh1
4,1072138,1072160,Fkh1
4,1073035,1073054,Fkh1
4,1073463,1073485,Fkh1
4,1079410,1079432,Fkh1
4,1079996,1080018,Fkh1
4,1083113,1083135,Fkh1
4,1085854,1085873,Fkh1
4,1087112,1087131,Fkh1
4,1087283,1087305,Fkh1
4,1087782,1087804,Fkh1
4,1091110,1091132,Fkh1
4,1092617,1092636,Fkh1
4,1093511,1093533,Fkh1
4,1093514,1093536,Fkh1
4,1093958,1093980,Fkh1
4,1102593,1102612,Fkh1
4,1105271,1105293,Fkh1
4,1106249,1106271,Fkh1
4,1107552,1107574,Fkh1
4,1108540,1108559,Fkh1
4,1109185,1109207,Fkh1
4,1110360,1110379,Fkh1
4,1110396,1110415,Fkh1
4,1111803,1111822,Fkh1
4,1113281,1113303,Fkh1
4,1113872,1113891,Fkh1
4,1114523,1114542,Fkh1
4,1115801,1115823,Fkh1
4,1117023,1117042,Fkh1
4,1121389,1121411,Fkh1
4,1122013,1122035,Fkh1
4,1123481,1123500,Fkh1
4,1125142,1125161,Fkh1
4,1126043,1126062,Fkh1
4,1126568,1126590,Fkh1
4,1127501,1127520,Fkh1
4,1127813,1127835,Fkh1
4,1128117,1128139,Fkh1
4,1128561,1128583,Fkh1
4,1132836,1132858,Fkh1
4,1140966,1140985,Fkh1
4,1144367,1144389,Fkh1
4,1147231,1147253,Fkh1
4,1151923,1151945,Fkh1
4,1153036,1153055,Fkh1
4,1155177,1155196,Fkh1
4,1155191,1155213,Fkh1
4,1156630,1156652,Fkh1
4,1157810,1157832,Fkh1
4,1159313,1159332,Fkh1
4,1160569,1160588,Fkh1
4,1160583,1160605,Fkh1
4,1162639,1162661,Fkh1
4,1162767,1162786,Fkh1
4,1163918,1163937,Fkh1
4,1163932,1163954,Fkh1
4,1166168,1166187,Fkh1
4,1166881,1166903,Fkh1
4,1167027,1167046,Fkh1
4,1168919,1168941,Fkh1
4,1180506,1180528,Fkh1
4,1181411,1181433,Fkh1
4,1181533,1181555,Fkh1
4,1183297,1183319,Fkh1
4,1189024,1189043,Fkh1
4,1193229,1193248,Fkh1
4,1193813,1193835,Fkh1
4,1195055,1195077,Fkh1
4,1195604,1195626,Fkh1
4,1197834,1197853,Fkh1
4,1199413,1199435,Fkh1
4,1199453,1199472,Fkh1
4,1199810,1199829,Fkh1
4,1203584,1203606,Fkh1
4,1213361,1213380,Fkh1
4,1218812,1218831,Fkh1
4,1218948,1218970,Fkh1
4,1227070,1227092,Fkh1
4,1232899,1232921,Fkh1
4,1234042,1234064,Fkh1
4,1239139,1239161,Fkh1
4,1241658,1241677,Fkh1
4,1243683,1243705,Fkh1
4,1244523,1244545,Fkh1
4,1245516,1245535,Fkh1
4,1246026,1246045,Fkh1
4,1247108,1247130,Fkh1
4,1250081,1250103,Fkh1
4,1252181,1252203,Fkh1
4,1253876,1253898,Fkh1
4,1262655,1262677,Fkh1
4,1264123,1264145,Fkh1
4,1272183,1272202,Fkh1
4,1272873,1272895,Fkh1
4,1274175,1274197,Fkh1
4,1274716,1274735,Fkh1
4,1275088,1275107,Fkh1
4,1276770,1276792,Fkh1
4,1281593,1281612,Fkh1
4,1283965,1283984,Fkh1
4,1284121,1284143,Fkh1
4,1291339,1291358,Fkh1
4,1291905,1291924,Fkh1
4,1294681,1294703,Fkh1
4,1294835,1294857,Fkh1
4,1296148,1296167,Fkh1
4,1298453,1298475,Fkh1
4,1298669,1298691,Fkh1
4,1301257,1301276,Fkh1
4,1304985,1305007,Fkh1
4,1306489,1306511,Fkh1
4,1308632,1308651,Fkh1
4,1309105,1309127,Fkh1
4,1309699,1309721,Fkh1
4,1318332,1318354,Fkh1
4,1319426,1319445,Fkh1
4,1322576,1322598,Fkh1
4,1322827,1322846,Fkh1
4,1326053,1326072,Fkh1
4,1326663,1326685,Fkh1
4,1330203,1330222,Fkh1
4,1331367,1331389,Fkh1
4,1331934,1331953,Fkh1
4,1334536,1334555,Fkh1
4,1334829,1334851,Fkh1
4,1335098,1335120,Fkh1
4,1336439,1336458,Fkh1
4,1337121,1337143,Fkh1
4,1337348,1337367,Fkh1
4,1338335,1338357,Fkh1
4,1342463,1342482,Fkh1
4,1342797,1342819,Fkh1
4,1356824,1356846,Fkh1
4,1360581,1360603,Fkh1
4,1362202,1362224,Fkh1
4,1362347,1362366,Fkh1
4,1362455,1362474,Fkh1
4,1362974,1362993,Fkh1
4,1370127,1370146,Fkh1
4,1372865,1372884,Fkh1
4,1374702,1374724,Fkh1
4,1376156,1376175,Fkh1
4,1380000,1380022,Fkh1
4,1382640,1382662,Fkh1
4,1385196,1385218,Fkh1
4,1388273,1388295,Fkh1
4,1388723,1388742,Fkh1
4,1390691,1390713,Fkh1
4,1397576,1397598,Fkh1
4,1397581,1397603,Fkh1
4,1397843,1397865,Fkh1
4,1398147,1398166,Fkh1
4,1400444,1400463,Fkh1
4,1401474,1401496,Fkh1
4,1401574,1401596,Fkh1
4,1402795,1402814,Fkh1
4,1403171,1403190,Fkh1
4,1408478,1408500,Fkh1
4,1412374,1412396,Fkh1
4,1413166,1413185,Fkh1
4,1413622,1413644,Fkh1
4,1414360,1414379,Fkh1
4,1414765,1414784,Fkh1
4,1415946,1415968,Fkh1
4,1417023,1417045,Fkh1
4,1417947,1417969,Fkh1
4,1419739,1419761,Fkh1
4,1422260,1422282,Fkh1
4,1422502,1422524,Fkh1
4,1427418,1427440,Fkh1
4,1428501,1428520,Fkh1
4,1430854,1430873,Fkh1
4,1431651,1431670,Fkh1
4,1434361,1434383,Fkh1
4,1446369,1446391,Fkh1
4,1447931,1447953,Fkh1
4,1450417,1450439,Fkh1
4,1451138,1451157,Fkh1
4,1452115,1452137,Fkh1
4,1453321,1453343,Fkh1
4,1456513,1456532,Fkh1
4,1457525,1457547,Fkh1
4,1458258,1458280,Fkh1
4,1459451,1459473,Fkh1
4,1464023,1464042,Fkh1
4,1464223,1464242,Fkh1
4,1465915,1465937,Fkh1
4,1467727,1467746,Fkh1
4,1470471,1470493,Fkh1
4,1473201,1473223,Fkh1
4,1473879,1473898,Fkh1
4,1478321,1478343,Fkh1
4,1485009,1485031,Fkh1
4,1489791,1489813,Fkh1
4,1496723,1496745,Fkh1
4,1497177,1497199,Fkh1
4,1500630,1500649,Fkh1
4,1502469,1502491,Fkh1
4,1504908,1504930,Fkh1
4,1510454,1510476,Fkh1
4,1512728,1512750,Fkh1
4,1518293,1518315,Fkh1
4,1520313,1520335,Fkh1
4,1521098,1521117,Fkh1
4,1526235,1526254,Fkh1
4,1531893,1531912,Fkh1
5,63,82,Fkh1
5,5780,5799,Fkh1
5,10346,10365,Fkh1
5,10925,10944,Fkh1
5,12274,12296,Fkh1
5,14711,14733,Fkh1
5,17664,17683,Fkh1
5,19119,19141,Fkh1
5,24637,24659,Fkh1
5,28147,28169,Fkh1
5,30269,30291,Fkh1
5,34827,34849,Fkh1
5,39702,39724,Fkh1
5,39727,39746,Fkh1
5,39754,39776,Fkh1
5,40359,40378,Fkh1
5,42841,42863,Fkh1
5,44221,44240,Fkh1
5,46495,46514,Fkh1
5,47018,47040,Fkh1
5,47564,47586,Fkh1
5,48233,48255,Fkh1
5,50696,50718,Fkh1
5,56246,56268,Fkh1
5,57169,57191,Fkh1
5,61688,61710,Fkh1
5,61765,61784,Fkh1
5,65859,65881,Fkh1
5,66130,66152,Fkh1
5,68307,68326,Fkh1
5,73483,73505,Fkh1
5,79975,79994,Fkh1
5,81185,81207,Fkh1
5,85760,85782,Fkh1
5,91699,91721,Fkh1
5,93415,93434,Fkh1
5,93469,93488,Fkh1
5,94080,94102,Fkh1
5,97161,97180,Fkh1
5,99056,99078,Fkh1
5,100806,100828,Fkh1
5,102517,102539,Fkh1
5,108026,108048,Fkh1
5,108143,108165,Fkh1
5,108940,108959,Fkh1
5,110430,110452,Fkh1
5,112591,112610,Fkh1
5,116325,116344,Fkh1
5,123562,123581,Fkh1
5,125245,125267,Fkh1
5,127032,127054,Fkh1
5,128682,128704,Fkh1
5,134788,134807,Fkh1
5,135306,135328,Fkh1
5,139798,139817,Fkh1
5,140189,140211,Fkh1
5,141157,141176,Fkh1
5,142621,142640,Fkh1
5,143466,143488,Fkh1
5,143691,143713,Fkh1
5,144490,144512,Fkh1
5,148323,148342,Fkh1
5,148948,148967,Fkh1
5,151542,151561,Fkh1
5,151847,151866,Fkh1
5,157875,157897,Fkh1
5,158248,158270,Fkh1
5,158429,158451,Fkh1
5,160049,160068,Fkh1
5,167092,167114,Fkh1
5,168153,168172,Fkh1
5,171064,171086,Fkh1
5,174332,174351,Fkh1
5,175133,175155,Fkh1
5,186656,186678,Fkh1
5,187829,187851,Fkh1
5,188119,188141,Fkh1
5,190441,190463,Fkh1
5,190898,190920,Fkh1
5,192526,192548,Fkh1
5,192688,192710,Fkh1
5,192694,192716,Fkh1
5,192699,192721,Fkh1
5,194446,194468,Fkh1
5,197302,197321,Fkh1
5,198399,198421,Fkh1
5,202111,202133,Fkh1
5,203653,203672,Fkh1
5,204967,204986,Fkh1
5,207501,207523,Fkh1
5,207993,208015,Fkh1
5,209012,209031,Fkh1
5,209573,209592,Fkh1
5,210140,210159,Fkh1
5,211044,211063,Fkh1
5,214098,214117,Fkh1
5,214913,214932,Fkh1
5,214937,214959,Fkh1
5,214965,214987,Fkh1
5,215143,215165,Fkh1
5,216489,216508,Fkh1
5,216990,217009,Fkh1
5,219843,219862,Fkh1
5,221802,221824,Fkh1
5,227779,227801,Fkh1
5,231361,231383,Fkh1
5,231771,231793,Fkh1
5,232367,232386,Fkh1
5,234823,234842,Fkh1
5,237444,237463,Fkh1
5,241081,241103,Fkh1
5,242536,242558,Fkh1
5,248483,248502,Fkh1
5,248730,248749,Fkh1
5,253653,253672,Fkh1
5,255751,255770,Fkh1
5,256615,256634,Fkh1
5,258555,258577,Fkh1
5,258695,258714,Fkh1
5,268165,268187,Fkh1
5,268877,268896,Fkh1
5,269286,269308,Fkh1
5,274464,274483,Fkh1
5,283477,283496,Fkh1
5,287779,287798,Fkh1
5,289165,289187,Fkh1
5,290860,290879,Fkh1
5,291108,291127,Fkh1
5,293585,293607,Fkh1
5,298213,298235,Fkh1
5,298216,298238,Fkh1
5,298251,298270,Fkh1
5,298378,298397,Fkh1
5,300025,300047,Fkh1
5,300154,300173,Fkh1
5,303105,303127,Fkh1
5,303996,304018,Fkh1
5,304428,304450,Fkh1
5,305401,305423,Fkh1
5,307952,307974,Fkh1
5,308092,308111,Fkh1
5,308747,308766,Fkh1
5,312599,312621,Fkh1
5,312835,312854,Fkh1
5,313438,313460,Fkh1
5,314221,314240,Fkh1
5,315072,315091,Fkh1
5,315339,315358,Fkh1
5,315946,315968,Fkh1
5,320933,320952,Fkh1
5,321145,321167,Fkh1
5,321229,321248,Fkh1
5,322129,322151,Fkh1
5,332852,332874,Fkh1
5,333831,333850,Fkh1
5,334131,334150,Fkh1
5,334729,334751,Fkh1
5,335716,335738,Fkh1
5,336519,336541,Fkh1
5,339348,339367,Fkh1
5,341050,341072,Fkh1
5,346230,346252,Fkh1
5,346708,346730,Fkh1
5,348059,348081,Fkh1
5,348691,348713,Fkh1
5,349803,349822,Fkh1
5,351666,351688,Fkh1
5,351872,351891,Fkh1
5,358115,358134,Fkh1
5,359532,359551,Fkh1
5,360278,360300,Fkh1
5,361555,361577,Fkh1
5,362015,362037,Fkh1
5,363335,363354,Fkh1
5,369447,369466,Fkh1
5,370549,370571,Fkh1
5,372494,372516,Fkh1
5,377633,377652,Fkh1
5,378943,378962,Fkh1
5,379301,379323,Fkh1
5,382218,382237,Fkh1
5,384755,384774,Fkh1
5,385966,385985,Fkh1
5,387258,387280,Fkh1
5,392557,392579,Fkh1
5,394183,394202,Fkh1
5,394370,394392,Fkh1
5,395019,395038,Fkh1
5,395534,395556,Fkh1
5,397088,397110,Fkh1
5,397705,397724,Fkh1
5,397806,397825,Fkh1
5,398789,398811,Fkh1
5,401612,401631,Fkh1
5,401914,401936,Fkh1
5,403295,403317,Fkh1
5,404201,404223,Fkh1
5,404248,404270,Fkh1
5,409410,409429,Fkh1
5,409456,409475,Fkh1
5,409748,409770,Fkh1
5,409753,409775,Fkh1
5,414138,414160,Fkh1
5,418367,418389,Fkh1
5,419302,419324,Fkh1
5,421347,421369,Fkh1
5,425412,425434,Fkh1
5,429173,429192,Fkh1
5,430900,430922,Fkh1
5,433010,433032,Fkh1
5,433300,433319,Fkh1
5,433481,433500,Fkh1
5,434464,434483,Fkh1
5,435575,435597,Fkh1
5,437327,437346,Fkh1
5,437958,437977,Fkh1
5,444737,444756,Fkh1
5,456289,456311,Fkh1
5,456427,456449,Fkh1
5,460059,460081,Fkh1
5,463880,463902,Fkh1
5,465102,465121,Fkh1
5,467324,467346,Fkh1
5,469800,469822,Fkh1
5,471114,471136,Fkh1
5,471254,471273,Fkh1
5,476454,476476,Fkh1
5,478353,478372,Fkh1
5,479923,479945,Fkh1
5,482630,482652,Fkh1
5,486759,486778,Fkh1
5,487491,487510,Fkh1
5,491833,491855,Fkh1
5,492071,492090,Fkh1
5,502169,502191,Fkh1
5,503327,503349,Fkh1
5,505466,505488,Fkh1
5,505774,505796,Fkh1
5,509272,509294,Fkh1
5,510195,510217,Fkh1
5,511737,511759,Fkh1
5,512362,512381,Fkh1
5,518088,518110,Fkh1
5,519014,519036,Fkh1
5,520479,520501,Fkh1
5,523995,524014,Fkh1
5,529356,529375,Fkh1
5,529878,529897,Fkh1
5,531486,531505,Fkh1
5,532962,532981,Fkh1
5,533931,533953,Fkh1
5,537838,537860,Fkh1
5,540562,540581,Fkh1
5,541991,542013,Fkh1
5,541994,542016,Fkh1
5,547529,547551,Fkh1
5,548647,548666,Fkh1
5,550184,550206,Fkh1
5,550609,550631,Fkh1
5,553928,553950,Fkh1
5,554874,554893,Fkh1
5,559175,559197,Fkh1
5,560560,560579,Fkh1
5,564431,564450,Fkh1
5,571069,571088,Fkh1
5,576707,576726,Fkh1
6,3043,3065,Fkh1
6,3913,3932,Fkh1
6,4911,4933,Fkh1
6,5066,5085,Fkh1
6,6535,6557,Fkh1
6,7776,7798,Fkh1
6,10295,10314,Fkh1
6,16359,16381,Fkh1
6,17629,17648,Fkh1
6,20338,20360,Fkh1
6,21367,21386,Fkh1
6,23242,23264,Fkh1
6,26500,26522,Fkh1
6,26994,27016,Fkh1
6,27450,27472,Fkh1
6,28794,28816,Fkh1
6,33790,33812,Fkh1
6,36763,36785,Fkh1
6,37764,37786,Fkh1
6,39815,39837,Fkh1
6,41790,41809,Fkh1
6,53227,53246,Fkh1
6,56311,56333,Fkh1
6,56578,56600,Fkh1
6,62943,62962,Fkh1
6,67192,67211,Fkh1
6,71320,71339,Fkh1
6,76044,76066,Fkh1
6,78682,78704,Fkh1
6,81692,81711,Fkh1
6,85274,85293,Fkh1
6,87960,87982,Fkh1
6,88255,88274,Fkh1
6,89807,89826,Fkh1
6,91239,91258,Fkh1
6,93430,93449,Fkh1
6,95694,95713,Fkh1
6,97951,97973,Fkh1
6,99039,99061,Fkh1
6,104525,104544,Fkh1
6,107782,107801,Fkh1
6,108186,108205,Fkh1
6,109810,109832,Fkh1
6,111689,111711,Fkh1
6,112840,112862,Fkh1
6,113012,113034,Fkh1
6,113765,113787,Fkh1
6,113825,113844,Fkh1
6,114699,114721,Fkh1
6,116398,116420,Fkh1
6,116553,116572,Fkh1
6,118626,118645,Fkh1
6,119159,119178,Fkh1
6,124956,124975,Fkh1
6,125453,125475,Fkh1
6,126976,126995,Fkh1
6,128743,128765,Fkh1
6,129315,129334,Fkh1
6,134150,134172,Fkh1
6,139605,139624,Fkh1
6,139936,139955,Fkh1
6,143988,144010,Fkh1
6,145715,145737,Fkh1
6,147895,147917,Fkh1
6,147966,147988,Fkh1
6,148753,148775,Fkh1
6,152132,152154,Fkh1
6,152408,152427,Fkh1
6,152552,152571,Fkh1
6,153079,153101,Fkh1
6,153082,153104,Fkh1
6,153218,153237,Fkh1
6,153272,153294,Fkh1
6,155446,155468,Fkh1
6,155850,155872,Fkh1
6,156387,156409,Fkh1
6,157064,157083,Fkh1
6,160558,160580,Fkh1
6,161530,161552,Fkh1
6,163558,163580,Fkh1
6,163791,163813,Fkh1
6,164097,164119,Fkh1
6,165697,165716,Fkh1
6,166343,166362,Fkh1
6,168760,168779,Fkh1
6,169354,169376,Fkh1
6,169617,169636,Fkh1
6,169910,169929,Fkh1
6,174653,174672,Fkh1
6,175468,175490,Fkh1
6,181228,181247,Fkh1
6,181330,181352,Fkh1
6,182400,182422,Fkh1
6,182848,182870,Fkh1
6,184417,184436,Fkh1
6,184427,184449,Fkh1
6,185373,185395,Fkh1
6,190029,190048,Fkh1
6,191648,191667,Fkh1
6,191839,191858,Fkh1
6,195037,195059,Fkh1
6,196240,196262,Fkh1
6,199408,199427,Fkh1
6,200529,200548,Fkh1
6,201749,201768,Fkh1
6,203019,203038,Fkh1
6,206441,206463,Fkh1
6,207401,207420,Fkh1
6,210175,210194,Fkh1
6,213427,213446,Fkh1
6,217191,217210,Fkh1
6,218988,219007,Fkh1
6,220167,220186,Fkh1
6,221965,221987,Fkh1
6,223051,223073,Fkh1
6,223396,223418,Fkh1
6,231330,231349,Fkh1
6,231690,231709,Fkh1
6,233741,233763,Fkh1
6,234705,234727,Fkh1
6,237740,237759,Fkh1
6,239475,239497,Fkh1
6,241960,241979,Fkh1
6,242406,242425,Fkh1
6,244235,244254,Fkh1
6,244556,244578,Fkh1
6,251804,251826,Fkh1
6,253844,253866,Fkh1
6,254940,254959,Fkh1
6,255564,255586,Fkh1
6,256900,256919,Fkh1
6,264225,264247,Fkh1
6,268231,268250,Fkh1
7,5686,5705,Fkh1
7,6161,6180,Fkh1
7,8487,8509,Fkh1
7,10547,10569,Fkh1
7,11404,11426,Fkh1
7,14381,14400,Fkh1
7,14437,14456,Fkh1
7,14498,14517,Fkh1
7,15426,15448,Fkh1
7,16381,16400,Fkh1
7,16959,16978,Fkh1
7,21216,21235,Fkh1
7,27792,27814,Fkh1
7,28678,28700,Fkh1
7,29123,29142,Fkh1
7,31724,31746,Fkh1
7,31725,31744,Fkh1
7,33129,33148,Fkh1
7,40632,40654,Fkh1
7,42261,42283,Fkh1
7,53261,53283,Fkh1
7,55684,55706,Fkh1
7,56075,56097,Fkh1
7,57095,57114,Fkh1
7,59573,59595,Fkh1
7,60754,60776,Fkh1
7,60886,60908,Fkh1
7,63428,63450,Fkh1
7,63464,63486,Fkh1
7,64219,64241,Fkh1
7,66928,66950,Fkh1
7,67026,67048,Fkh1
7,67149,67171,Fkh1
7,72002,72021,Fkh1
7,72357,72379,Fkh1
7,72560,72582,Fkh1
7,75024,75046,Fkh1
7,78698,78720,Fkh1
7,80851,80873,Fkh1
7,82609,82631,Fkh1
7,83348,83370,Fkh1
7,84530,84549,Fkh1
7,85678,85700,Fkh1
7,86113,86132,Fkh1
7,86581,86603,Fkh1
7,87695,87717,Fkh1
7,87947,87969,Fkh1
7,94705,94727,Fkh1
7,101622,101641,Fkh1
7,109106,109128,Fkh1
7,111728,111750,Fkh1
7,112808,112827,Fkh1
7,118988,119010,Fkh1
7,120713,120732,Fkh1
7,121607,121629,Fkh1
7,124646,124668,Fkh1
7,130285,130307,Fkh1
7,141413,141432,Fkh1
7,141687,141706,Fkh1
7,141728,141750,Fkh1
7,142061,142080,Fkh1
7,149638,149657,Fkh1
7,150642,150661,Fkh1
7,152742,152764,Fkh1
7,156024,156046,Fkh1
7,156876,156895,Fkh1
7,157682,157704,Fkh1
7,159179,159198,Fkh1
7,161872,161891,Fkh1
7,162892,162914,Fkh1
7,162897,162919,Fkh1
7,169592,169614,Fkh1
7,169826,169848,Fkh1
7,173041,173063,Fkh1
7,173139,173158,Fkh1
7,174392,174411,Fkh1
7,177613,177635,Fkh1
7,183435,183457,Fkh1
7,184080,184099,Fkh1
7,191364,191386,Fkh1
7,193851,193870,Fkh1
7,197090,197112,Fkh1
7,197823,197845,Fkh1
7,198845,198864,Fkh1
7,202953,202975,Fkh1
7,203929,203948,Fkh1
7,204005,204027,Fkh1
7,204881,204903,Fkh1
7,205066,205085,Fkh1
7,211111,211133,Fkh1
7,219119,219141,Fkh1
7,222430,222452,Fkh1
7,225690,225712,Fkh1
7,226245,226267,Fkh1
7,226420,226442,Fkh1
7,231633,231652,Fkh1
7,232840,232862,Fkh1
7,234535,234554,Fkh1
7,235004,235026,Fkh1
7,235030,235052,Fkh1
7,235819,235841,Fkh1
7,249022,249041,Fkh1
7,252082,252101,Fkh1
7,252571,252590,Fkh1
7,257694,257713,Fkh1
7,258114,258136,Fkh1
7,263544,263566,Fkh1
7,263706,263728,Fkh1
7,263745,263767,Fkh1
7,265021,265043,Fkh1
7,268491,268513,Fkh1
7,270225,270244,Fkh1
7,274255,274274,Fkh1
7,277459,277478,Fkh1
7,277625,277647,Fkh1
7,278729,278748,Fkh1
7,281655,281677,Fkh1
